Timestamp,Python CPU Percentage,Uvicorn CPU Percentage,Python Memory Percentage,Uvicorn Memory Percentage
17:28:56,"(5.8, 0)","(10.17043711121649, 0)"
17:28:57,"(4.0, 0)","(10.17043711121649, 0)"
17:28:58,"(5.9, 0)","(10.17043711121649, 0)"
17:28:59,"(4.0, 0)","(10.17043711121649, 0)"
17:29:00,"(4.0, 0)","(10.17043711121649, 0)"
17:29:01,"(4.0, 0)","(10.17043711121649, 0)"
17:29:03,"(4.9, 0)","(10.17043711121649, 0)"
17:29:04,"(3.0, 0)","(10.17043711121649, 0)"
17:29:05,"(4.9, 0)","(10.17043711121649, 0)"
17:29:06,"(5.0, 0)","(10.17043711121649, 0)"
17:29:07,"(10.7, 0)","(10.177012309568308, 0)"
17:29:08,"(3.9, 0)","(10.177012309568308, 0)"
17:29:09,"(4.9, 0)","(10.177012309568308, 0)"
17:29:10,"(4.0, 0)","(10.177012309568308, 0)"
17:29:11,"(4.9, 0)","(10.177012309568308, 0)"
17:29:12,"(4.0, 0)","(10.177012309568308, 0)"
17:29:13,"(4.0, 0)","(10.177012309568308, 0)"
17:29:14,"(6.9, 0)","(10.177012309568308, 0)"
17:29:15,"(5.9, 0)","(10.177012309568308, 0)"
17:29:16,"(4.9, 0)","(10.177012309568308, 0)"
17:29:17,"(4.9, 0)","(10.177012309568308, 0)"
17:29:18,"(3.9, 0)","(10.177012309568308, 0)"
17:29:19,"(4.0, 0)","(10.177012309568308, 0)"
17:29:20,"(5.9, 0)","(10.177012309568308, 0)"
17:29:21,"(4.9, 0)","(10.177012309568308, 0)"
17:29:22,"(7.800000000000001, 0)","(10.177012309568308, 0)"
17:29:23,"(4.9, 0)","(10.177012309568308, 0)"
17:29:24,"(3.9, 0)","(10.177012309568308, 0)"
17:29:25,"(3.9, 0)","(10.177012309568308, 0)"
17:29:26,"(4.9, 0)","(10.177012309568308, 0)"
17:29:27,"(4.9, 0)","(10.177012309568308, 0)"
17:29:28,"(3.0, 0)","(10.177012309568308, 0)"
17:29:29,"(3.9, 0)","(10.177012309568308, 0)"
17:29:30,"(4.0, 0)","(10.177012309568308, 0)"
17:29:31,"(8.8, 0)","(10.177012309568308, 0)"
17:29:32,"(5.9, 0)","(10.177012309568308, 0)"
17:29:33,"(5.0, 0)","(10.177012309568308, 0)"
17:29:34,"(4.0, 0)","(10.177012309568308, 0)"
17:29:35,"(4.9, 0)","(10.177012309568308, 0)"
17:29:36,"(4.0, 0)","(10.177012309568308, 0)"
17:29:37,"(4.0, 0)","(10.177012309568308, 0)"
17:29:38,"(8.8, 0)","(10.177012309568308, 0)"
17:29:39,"(4.0, 0)","(10.177012309568308, 0)"
17:29:40,"(4.9, 0)","(10.177012309568308, 0)"
17:29:41,"(4.0, 0)","(10.177012309568308, 0)"
17:29:42,"(4.9, 0)","(10.177012309568308, 0)"
17:29:43,"(3.0, 0)","(10.177012309568308, 0)"
17:29:44,"(4.9, 0)","(10.177012309568308, 0)"
17:29:45,"(8.8, 0)","(10.177012309568308, 0)"
17:29:46,"(5.0, 0)","(10.177012309568308, 0)"
17:29:48,"(4.0, 0)","(10.177012309568308, 0)"
17:29:49,"(6.8, 0)","(10.177012309568308, 0)"
17:29:50,"(3.0, 0)","(10.177012309568308, 0)"
17:29:51,"(3.0, 0)","(10.177012309568308, 0)"
17:29:52,"(4.9, 0)","(10.177012309568308, 0)"
17:29:53,"(4.9, 0)","(10.177012309568308, 0)"
17:29:54,"(4.0, 0)","(10.177012309568308, 0)"
17:29:55,"(3.0, 0)","(10.177012309568308, 0)"
17:29:56,"(7.800000000000001, 0)","(10.177012309568308, 0)"
17:29:57,"(8.8, 0)","(10.177012309568308, 0)"
17:29:58,"(3.0, 0)","(10.177012309568308, 0)"
17:29:59,"(4.9, 0)","(10.177012309568308, 0)"
17:30:00,"(3.0, 0)","(10.177012309568308, 0)"
17:30:01,"(5.9, 0)","(10.177012309568308, 0)"
17:30:02,"(4.0, 0)","(10.177012309568308, 0)"
17:30:03,"(5.8, 0)","(10.177012309568308, 0)"
17:30:04,"(6.9, 0)","(10.177012309568308, 0)"
17:30:05,"(5.9, 0)","(10.177012309568308, 0)"
17:30:06,"(4.0, 0)","(10.177012309568308, 0)"
17:30:07,"(3.0, 0)","(10.177012309568308, 0)"
17:30:08,"(5.9, 0)","(10.177012309568308, 0)"
17:30:09,"(3.9, 0)","(10.177012309568308, 0)"
17:30:10,"(4.0, 0)","(10.177012309568308, 0)"
17:30:11,"(9.8, 0)","(10.177012309568308, 0)"
17:30:12,"(4.9, 0)","(10.177012309568308, 0)"
17:30:13,"(5.9, 0)","(10.177012309568308, 0)"
17:30:14,"(4.9, 0)","(10.177012309568308, 0)"
17:30:15,"(4.0, 0)","(10.177012309568308, 0)"
17:30:16,"(3.0, 0)","(10.177012309568308, 0)"
17:30:17,"(4.0, 0)","(10.177012309568308, 0)"
17:30:18,"(4.9, 0)","(10.177012309568308, 0)"
17:30:19,"(4.9, 0)","(10.177012309568308, 0)"
17:30:20,"(4.0, 0)","(10.177012309568308, 0)"
17:30:21,"(9.8, 0)","(10.183587507920125, 0)"
17:30:22,"(4.0, 0)","(10.183587507920125, 0)"
17:30:23,"(4.0, 0)","(10.183587507920125, 0)"
17:30:24,"(4.0, 0)","(10.183587507920125, 0)"
17:30:25,"(4.0, 0)","(10.183587507920125, 0)"
17:30:26,"(4.9, 0)","(10.183587507920125, 0)"
17:30:27,"(5.0, 0)","(10.183587507920125, 0)"
17:30:28,"(6.9, 0)","(10.183587507920125, 0)"
17:30:29,"(7.9, 0)","(10.183587507920125, 0)"
17:30:30,"(3.0, 0)","(10.183587507920125, 0)"
17:30:31,"(4.9, 0)","(10.183587507920125, 0)"
17:30:33,"(4.0, 0)","(10.183587507920125, 0)"
17:30:34,"(4.0, 0)","(10.183587507920125, 0)"
17:30:35,"(4.9, 0)","(10.183587507920125, 0)"
17:30:36,"(5.9, 0)","(10.183587507920125, 0)"
17:30:37,"(6.8, 0)","(10.183587507920125, 0)"
17:30:38,"(5.9, 0)","(10.183587507920125, 0)"
17:30:39,"(4.0, 0)","(10.183587507920125, 0)"
17:30:40,"(4.0, 0)","(10.183587507920125, 0)"
17:30:41,"(5.9, 0)","(10.183587507920125, 0)"
17:30:42,"(3.0, 0)","(10.183587507920125, 0)"
17:30:43,"(4.9, 0)","(10.183587507920125, 0)"
17:30:44,"(4.9, 0)","(10.183587507920125, 0)"
17:30:45,"(3.0, 0)","(10.183587507920125, 0)"
17:30:46,"(8.8, 0)","(10.183587507920125, 0)"
17:30:47,"(6.9, 0)","(10.183587507920125, 0)"
17:30:48,"(4.0, 0)","(10.183587507920125, 0)"
17:30:49,"(3.0, 0)","(10.183587507920125, 0)"
17:30:50,"(5.8, 0)","(10.183587507920125, 0)"
17:30:51,"(4.0, 0)","(10.183587507920125, 0)"
17:30:52,"(3.0, 0)","(10.183587507920125, 0)"
17:30:53,"(6.8, 0)","(10.183587507920125, 0)"
17:30:54,"(7.9, 0)","(10.183587507920125, 0)"
17:30:55,"(4.9, 0)","(10.183587507920125, 0)"
17:30:56,"(5.9, 0)","(10.183587507920125, 0)"
17:30:57,"(3.0, 0)","(10.183587507920125, 0)"
17:30:58,"(4.0, 0)","(10.183587507920125, 0)"
17:30:59,"(4.0, 0)","(10.183587507920125, 0)"
17:31:00,"(4.9, 0)","(10.183587507920125, 0)"
17:31:01,"(5.9, 0)","(10.183587507920125, 0)"
17:31:02,"(6.8, 0)","(10.183587507920125, 0)"
17:31:03,"(6.8, 0)","(10.183587507920125, 0)"
17:31:04,"(3.0, 0)","(10.183587507920125, 0)"
17:31:05,"(4.0, 0)","(10.183587507920125, 0)"
17:31:06,"(4.9, 0)","(10.183587507920125, 0)"
17:31:07,"(2.0, 0)","(10.183587507920125, 0)"
17:31:08,"(3.9, 0)","(10.183587507920125, 0)"
17:31:09,"(3.0, 0)","(10.183587507920125, 0)"
17:31:10,"(6.9, 0)","(10.183587507920125, 0)"
17:31:11,"(9.8, 0)","(10.183587507920125, 0)"
17:31:12,"(4.9, 0)","(10.183587507920125, 0)"
17:31:13,"(3.0, 0)","(10.183587507920125, 0)"
17:31:14,"(3.9, 0)","(10.183587507920125, 0)"
17:31:15,"(4.0, 0)","(10.183587507920125, 0)"
17:31:16,"(4.9, 0)","(10.183587507920125, 0)"
17:31:18,"(4.0, 0)","(10.183587507920125, 0)"
17:31:19,"(7.800000000000001, 0)","(10.183587507920125, 0)"
17:31:20,"(6.9, 0)","(10.183587507920125, 0)"
17:31:21,"(3.0, 0)","(10.183587507920125, 0)"
17:31:22,"(4.0, 0)","(10.183587507920125, 0)"
17:31:23,"(4.0, 0)","(10.183587507920125, 0)"
17:31:24,"(6.8, 0)","(10.183587507920125, 0)"
17:31:25,"(3.0, 0)","(10.183587507920125, 0)"
17:31:26,"(7.800000000000001, 0)","(10.183587507920125, 0)"
17:31:27,"(4.9, 0)","(10.183587507920125, 0)"
17:31:28,"(5.8, 0)","(10.183587507920125, 0)"
17:31:29,"(4.9, 0)","(10.183587507920125, 0)"
17:31:30,"(4.0, 0)","(10.183587507920125, 0)"
17:31:31,"(3.9, 0)","(10.183587507920125, 0)"
17:31:32,"(4.9, 0)","(10.183587507920125, 0)"
17:31:33,"(3.0, 0)","(10.183587507920125, 0)"
17:31:34,"(4.0, 0)","(10.183587507920125, 0)"
17:31:35,"(4.0, 0)","(10.183587507920125, 0)"
17:31:36,"(7.800000000000001, 0)","(10.183587507920125, 0)"
17:31:37,"(6.9, 0)","(10.183587507920125, 0)"
17:31:38,"(5.9, 0)","(10.183587507920125, 0)"
17:31:39,"(4.0, 0)","(10.183587507920125, 0)"
17:31:40,"(3.0, 0)","(10.183587507920125, 0)"
17:31:41,"(5.8, 0)","(10.183587507920125, 0)"
17:31:42,"(4.0, 0)","(10.183587507920125, 0)"
17:31:43,"(4.9, 0)","(10.183587507920125, 0)"
17:31:44,"(7.9, 0)","(10.183587507920125, 0)"
17:31:45,"(4.0, 0)","(10.183587507920125, 0)"
17:31:46,"(4.0, 0)","(10.183587507920125, 0)"
17:31:47,"(4.0, 0)","(10.183587507920125, 0)"
17:31:48,"(3.9, 0)","(10.183587507920125, 0)"
17:31:49,"(4.9, 0)","(10.183587507920125, 0)"
17:31:50,"(4.9, 0)","(10.183587507920125, 0)"
17:31:51,"(7.9, 0)","(10.183587507920125, 0)"
17:31:52,"(4.9, 0)","(10.183587507920125, 0)"
17:31:53,"(3.0, 0)","(10.183587507920125, 0)"
17:31:54,"(6.8, 0)","(10.183587507920125, 0)"
17:31:55,"(4.0, 0)","(10.183587507920125, 0)"
17:31:56,"(3.0, 0)","(10.183587507920125, 0)"
17:31:57,"(4.9, 0)","(10.183587507920125, 0)"
17:31:58,"(4.0, 0)","(10.183587507920125, 0)"
17:31:59,"(4.0, 0)","(10.183587507920125, 0)"
17:32:00,"(4.0, 0)","(10.183587507920125, 0)"
17:32:01,"(4.9, 0)","(10.183587507920125, 0)"
17:32:03,"(9.8, 0)","(10.183587507920125, 0)"
17:32:04,"(6.8, 0)","(10.183587507920125, 0)"
17:32:05,"(3.0, 0)","(10.183587507920125, 0)"
17:32:06,"(5.8, 0)","(10.183587507920125, 0)"
17:32:07,"(4.0, 0)","(10.183587507920125, 0)"
17:32:08,"(3.0, 0)","(10.183587507920125, 0)"
17:32:09,"(5.8, 0)","(10.183587507920125, 0)"
17:32:10,"(6.9, 0)","(10.183587507920125, 0)"
17:32:11,"(8.8, 0)","(10.183587507920125, 0)"
17:32:12,"(3.9, 0)","(10.183587507920125, 0)"
17:32:13,"(4.0, 0)","(10.183587507920125, 0)"
17:32:14,"(4.9, 0)","(10.183587507920125, 0)"
17:32:15,"(3.9, 0)","(10.183587507920125, 0)"
17:32:16,"(4.9, 0)","(10.183587507920125, 0)"
17:32:17,"(6.9, 0)","(10.183587507920125, 0)"
17:32:18,"(6.9, 0)","(10.183587507920125, 0)"
17:32:19,"(4.0, 0)","(10.183587507920125, 0)"
17:32:20,"(5.8, 0)","(10.183587507920125, 0)"
17:32:21,"(3.0, 0)","(10.183587507920125, 0)"
17:32:22,"(3.9, 0)","(10.183587507920125, 0)"
17:32:23,"(4.0, 0)","(10.183587507920125, 0)"
17:32:24,"(3.0, 0)","(10.183587507920125, 0)"
17:32:25,"(3.0, 0)","(10.183587507920125, 0)"
17:32:26,"(5.8, 0)","(10.183587507920125, 0)"
17:32:27,"(5.9, 0)","(10.183587507920125, 0)"
17:32:28,"(6.8, 0)","(10.183587507920125, 0)"
17:32:29,"(4.9, 0)","(10.183587507920125, 0)"
17:32:30,"(4.0, 0)","(10.183587507920125, 0)"
17:32:31,"(4.0, 0)","(10.183587507920125, 0)"
17:32:32,"(3.0, 0)","(10.183587507920125, 0)"
17:32:33,"(5.9, 0)","(10.183587507920125, 0)"
17:32:34,"(4.0, 0)","(10.183587507920125, 0)"
17:32:35,"(6.9, 0)","(10.183587507920125, 0)"
17:32:36,"(5.8, 0)","(10.183587507920125, 0)"
17:32:37,"(5.9, 0)","(10.183587507920125, 0)"
17:32:38,"(3.9, 0)","(10.183587507920125, 0)"
17:32:39,"(3.0, 0)","(10.183587507920125, 0)"
17:32:40,"(4.0, 0)","(10.183587507920125, 0)"
17:32:41,"(5.8, 0)","(10.183587507920125, 0)"
17:32:42,"(6.9, 0)","(10.183587507920125, 0)"
17:32:43,"(5.8, 0)","(10.183587507920125, 0)"
17:32:44,"(4.9, 0)","(10.183587507920125, 0)"
17:32:45,"(5.9, 0)","(10.183587507920125, 0)"
17:32:46,"(4.0, 0)","(10.183587507920125, 0)"
17:32:48,"(4.9, 0)","(10.183587507920125, 0)"
17:32:49,"(4.0, 0)","(10.183587507920125, 0)"
17:32:50,"(3.0, 0)","(10.183587507920125, 0)"
17:32:51,"(4.0, 0)","(10.183587507920125, 0)"
17:32:52,"(3.0, 0)","(10.183587507920125, 0)"
17:32:53,"(10.7, 0)","(10.183587507920125, 0)"
17:32:54,"(5.9, 0)","(10.183587507920125, 0)"
17:32:55,"(4.0, 0)","(10.183587507920125, 0)"
17:32:56,"(4.9, 0)","(10.183587507920125, 0)"
17:32:57,"(3.0, 0)","(10.183587507920125, 0)"
17:32:58,"(4.0, 0)","(10.183587507920125, 0)"
17:32:59,"(5.8, 0)","(10.183587507920125, 0)"
17:33:00,"(3.0, 0)","(10.183587507920125, 0)"
17:33:01,"(7.9, 0)","(10.183587507920125, 0)"
17:33:02,"(5.9, 0)","(10.183587507920125, 0)"
17:33:03,"(4.9, 0)","(10.183587507920125, 0)"
17:33:04,"(3.0, 0)","(10.183587507920125, 0)"
17:33:05,"(5.0, 0)","(10.183587507920125, 0)"
17:33:06,"(6.8, 0)","(10.183587507920125, 0)"
17:33:07,"(4.9, 0)","(10.183587507920125, 0)"
17:33:08,"(5.9, 0)","(10.183587507920125, 0)"
17:33:09,"(4.0, 0)","(10.183587507920125, 0)"
17:33:10,"(4.9, 0)","(10.183587507920125, 0)"
17:33:11,"(4.9, 0)","(10.183587507920125, 0)"
17:33:12,"(4.0, 0)","(10.183587507920125, 0)"
17:33:13,"(3.0, 0)","(10.183587507920125, 0)"
17:33:14,"(4.9, 0)","(10.183587507920125, 0)"
17:33:15,"(3.0, 0)","(10.183587507920125, 0)"
17:33:16,"(4.0, 0)","(10.183587507920125, 0)"
17:33:17,"(4.9, 0)","(10.183587507920125, 0)"
17:33:18,"(9.8, 0)","(10.183587507920125, 0)"
17:33:19,"(5.8, 0)","(10.183587507920125, 0)"
17:33:20,"(3.0, 0)","(10.183587507920125, 0)"
17:33:21,"(3.9, 0)","(10.183587507920125, 0)"
17:33:22,"(4.9, 0)","(10.183587507920125, 0)"
17:33:23,"(3.0, 0)","(10.183587507920125, 0)"
17:33:24,"(4.0, 0)","(10.183587507920125, 0)"
17:33:25,"(5.9, 0)","(10.183587507920125, 0)"
17:33:26,"(7.800000000000001, 0)","(10.183587507920125, 0)"
17:33:27,"(3.0, 0)","(10.183587507920125, 0)"
17:33:28,"(5.9, 0)","(10.183587507920125, 0)"
17:33:29,"(4.0, 0)","(10.183587507920125, 0)"
17:33:30,"(4.0, 0)","(10.183587507920125, 0)"
17:33:32,"(4.9, 0)","(10.183587507920125, 0)"
17:33:33,"(6.9, 0)","(10.183587507920125, 0)"
17:33:34,"(4.9, 0)","(10.183587507920125, 0)"
17:33:35,"(5.9, 0)","(10.183587507920125, 0)"
17:33:36,"(4.9, 0)","(10.183587507920125, 0)"
17:33:37,"(4.0, 0)","(10.183587507920125, 0)"
17:33:38,"(5.0, 0)","(10.183587507920125, 0)"
17:33:39,"(4.0, 0)","(10.183587507920125, 0)"
17:33:40,"(3.0, 0)","(10.183587507920125, 0)"
17:33:41,"(5.8, 0)","(10.183587507920125, 0)"
17:33:42,"(3.0, 0)","(10.183587507920125, 0)"
17:33:43,"(9.7, 0)","(10.183587507920125, 0)"
17:33:44,"(6.9, 0)","(10.183587507920125, 0)"
17:33:45,"(2.0, 0)","(10.183587507920125, 0)"
17:33:46,"(4.0, 0)","(10.183587507920125, 0)"
17:33:47,"(5.8, 0)","(10.183587507920125, 0)"
17:33:48,"(2.0, 0)","(10.183587507920125, 0)"
17:33:49,"(5.8, 0)","(10.183587507920125, 0)"
17:33:50,"(6.9, 0)","(10.183587507920125, 0)"
17:33:51,"(8.8, 0)","(10.183587507920125, 0)"
17:33:52,"(2.0, 0)","(10.183587507920125, 0)"
17:33:53,"(6.8, 0)","(10.183587507920125, 0)"
17:33:54,"(3.0, 0)","(10.183587507920125, 0)"
17:33:55,"(4.9, 0)","(10.183587507920125, 0)"
17:33:56,"(4.0, 0)","(10.183587507920125, 0)"
17:33:57,"(7.9, 0)","(10.183587507920125, 0)"
17:33:58,"(5.9, 0)","(10.183587507920125, 0)"
17:33:59,"(4.9, 0)","(10.183587507920125, 0)"
17:34:00,"(5.8, 0)","(10.183587507920125, 0)"
17:34:01,"(4.0, 0)","(10.183587507920125, 0)"
17:34:02,"(3.0, 0)","(10.183587507920125, 0)"
17:34:03,"(4.0, 0)","(10.183587507920125, 0)"
17:34:04,"(4.0, 0)","(10.183587507920125, 0)"
17:34:05,"(4.9, 0)","(10.183587507920125, 0)"
17:34:06,"(5.9, 0)","(10.183587507920125, 0)"
17:34:07,"(7.9, 0)","(10.183587507920125, 0)"
17:34:08,"(5.9, 0)","(10.183587507920125, 0)"
17:34:09,"(4.0, 0)","(10.183587507920125, 0)"
17:34:10,"(4.9, 0)","(10.183587507920125, 0)"
17:34:11,"(4.0, 0)","(10.183587507920125, 0)"
17:34:12,"(4.0, 0)","(10.183587507920125, 0)"
17:34:13,"(3.0, 0)","(10.183587507920125, 0)"
17:34:14,"(8.8, 0)","(10.183587507920125, 0)"
17:34:15,"(6.8, 0)","(10.183587507920125, 0)"
17:34:17,"(4.0, 0)","(10.183587507920125, 0)"
17:34:18,"(4.0, 0)","(10.183587507920125, 0)"
17:34:19,"(4.0, 0)","(10.183587507920125, 0)"
17:34:20,"(4.0, 0)","(10.183587507920125, 0)"
17:34:21,"(5.9, 0)","(10.183587507920125, 0)"
17:34:22,"(7.800000000000001, 0)","(10.183587507920125, 0)"
17:34:23,"(4.9, 0)","(10.183587507920125, 0)"
17:34:24,"(4.9, 0)","(10.183587507920125, 0)"
17:34:25,"(4.9, 0)","(10.183587507920125, 0)"
17:34:26,"(4.9, 0)","(10.183587507920125, 0)"
17:34:27,"(3.0, 0)","(10.183587507920125, 0)"
17:34:28,"(3.9, 0)","(10.183587507920125, 0)"
17:34:29,"(4.9, 0)","(10.183587507920125, 0)"
17:34:30,"(3.0, 0)","(10.183587507920125, 0)"
17:34:31,"(4.0, 0)","(10.183587507920125, 0)"
17:34:32,"(8.8, 0)","(10.183587507920125, 0)"
17:34:33,"(6.9, 0)","(10.183587507920125, 0)"
17:34:34,"(3.0, 0)","(10.183587507920125, 0)"
17:34:35,"(5.9, 0)","(10.183587507920125, 0)"
17:34:36,"(4.0, 0)","(10.183587507920125, 0)"
17:34:37,"(3.0, 0)","(10.183587507920125, 0)"
17:34:38,"(5.8, 0)","(10.183587507920125, 0)"
17:34:39,"(4.9, 0)","(10.183587507920125, 0)"
17:34:40,"(8.8, 0)","(10.183587507920125, 0)"
17:34:41,"(4.9, 0)","(10.183587507920125, 0)"
17:34:42,"(3.0, 0)","(10.183587507920125, 0)"
17:34:43,"(4.9, 0)","(10.183587507920125, 0)"
17:34:44,"(3.0, 0)","(10.183587507920125, 0)"
17:34:45,"(4.9, 0)","(10.183587507920125, 0)"
17:34:46,"(4.0, 0)","(10.183587507920125, 0)"
17:34:47,"(8.8, 0)","(10.183587507920125, 0)"
17:34:48,"(5.0, 0)","(10.183587507920125, 0)"
17:34:49,"(6.9, 0)","(10.183587507920125, 0)"
17:34:50,"(3.0, 0)","(10.183587507920125, 0)"
17:34:51,"(4.0, 0)","(10.183587507920125, 0)"
17:34:52,"(4.9, 0)","(10.183587507920125, 0)"
17:34:53,"(3.9, 0)","(10.183587507920125, 0)"
17:34:54,"(4.0, 0)","(10.183587507920125, 0)"
17:34:55,"(4.0, 0)","(10.183587507920125, 0)"
17:34:56,"(4.0, 0)","(10.183587507920125, 0)"
17:34:57,"(8.8, 0)","(10.183587507920125, 0)"
17:34:58,"(5.9, 0)","(10.183587507920125, 0)"
17:34:59,"(4.9, 0)","(10.183587507920125, 0)"
17:35:01,"(2.0, 0)","(10.183587507920125, 0)"
17:35:02,"(4.9, 0)","(10.183587507920125, 0)"
17:35:03,"(5.0, 0)","(10.183587507920125, 0)"
17:35:04,"(4.9, 0)","(10.183587507920125, 0)"
17:35:05,"(7.9, 0)","(10.183587507920125, 0)"
17:35:06,"(4.9, 0)","(10.183587507920125, 0)"
17:35:07,"(5.8, 0)","(10.183587507920125, 0)"
17:35:08,"(4.9, 0)","(10.183587507920125, 0)"
17:35:09,"(3.0, 0)","(10.183587507920125, 0)"
17:35:10,"(3.0, 0)","(10.183587507920125, 0)"
17:35:11,"(4.9, 0)","(10.183587507920125, 0)"
17:35:12,"(7.9, 0)","(10.183587507920125, 0)"
17:35:13,"(4.9, 0)","(10.183587507920125, 0)"
17:35:14,"(5.8, 0)","(10.183587507920125, 0)"
17:35:15,"(4.0, 0)","(10.183587507920125, 0)"
17:35:16,"(4.0, 0)","(10.183587507920125, 0)"
17:35:17,"(5.9, 0)","(10.183587507920125, 0)"
17:35:18,"(3.0, 0)","(10.183587507920125, 0)"
17:35:19,"(3.9, 0)","(10.183587507920125, 0)"
17:35:20,"(4.9, 0)","(10.183587507920125, 0)"
17:35:21,"(3.0, 0)","(10.183587507920125, 0)"
17:35:22,"(7.800000000000001, 0)","(10.183587507920125, 0)"
17:35:23,"(7.9, 0)","(10.183587507920125, 0)"
17:35:24,"(4.0, 0)","(10.183587507920125, 0)"
17:35:25,"(4.9, 0)","(10.183587507920125, 0)"
17:35:26,"(3.0, 0)","(10.183587507920125, 0)"
17:35:27,"(4.9, 0)","(10.183587507920125, 0)"
17:35:28,"(4.0, 0)","(10.183587507920125, 0)"
17:35:29,"(7.9, 0)","(10.183587507920125, 0)"
17:35:30,"(7.8, 0)","(10.183587507920125, 0)"
17:35:31,"(3.0, 0)","(10.183587507920125, 0)"
17:35:32,"(4.9, 0)","(10.183587507920125, 0)"
17:35:33,"(4.9, 0)","(10.183587507920125, 0)"
17:35:34,"(4.0, 0)","(10.183587507920125, 0)"
17:35:35,"(3.0, 0)","(10.183587507920125, 0)"
17:35:36,"(8.8, 0)","(10.183587507920125, 0)"
17:35:37,"(3.9, 0)","(10.183587507920125, 0)"
17:35:38,"(4.9, 0)","(10.183587507920125, 0)"
17:35:39,"(6.9, 0)","(10.183587507920125, 0)"
17:35:40,"(4.0, 0)","(10.183587507920125, 0)"
17:35:41,"(4.9, 0)","(10.183587507920125, 0)"
17:35:42,"(3.0, 0)","(10.183587507920125, 0)"
17:35:43,"(5.0, 0)","(10.183587507920125, 0)"
17:35:45,"(4.0, 0)","(10.183587507920125, 0)"
17:35:46,"(4.9, 0)","(10.183587507920125, 0)"
17:35:47,"(4.9, 0)","(10.183587507920125, 0)"
17:35:48,"(8.8, 0)","(10.183587507920125, 0)"
17:35:49,"(4.0, 0)","(10.183587507920125, 0)"
17:35:50,"(4.9, 0)","(10.183587507920125, 0)"
17:35:51,"(4.0, 0)","(10.183587507920125, 0)"
17:35:52,"(4.0, 0)","(10.183587507920125, 0)"
17:35:53,"(5.8, 0)","(10.183587507920125, 0)"
17:35:54,"(3.0, 0)","(10.183587507920125, 0)"
17:35:55,"(7.9, 0)","(10.183587507920125, 0)"
17:35:56,"(6.8, 0)","(10.183587507920125, 0)"
17:35:57,"(2.0, 0)","(10.183587507920125, 0)"
17:35:58,"(6.8, 0)","(10.183587507920125, 0)"
17:35:59,"(3.9, 0)","(10.183587507920125, 0)"
17:36:00,"(3.9, 0)","(10.183587507920125, 0)"
17:36:01,"(4.0, 0)","(10.183587507920125, 0)"
17:36:02,"(7.9, 0)","(10.183587507920125, 0)"
17:36:03,"(4.9, 0)","(10.183587507920125, 0)"
17:36:04,"(5.9, 0)","(10.183587507920125, 0)"
17:36:05,"(4.9, 0)","(10.183587507920125, 0)"
17:36:06,"(4.0, 0)","(10.183587507920125, 0)"
17:36:07,"(4.0, 0)","(10.183587507920125, 0)"
17:36:08,"(4.0, 0)","(10.183587507920125, 0)"
17:36:09,"(3.0, 0)","(10.183587507920125, 0)"
17:36:10,"(5.8, 0)","(10.183587507920125, 0)"
17:36:11,"(5.0, 0)","(10.183587507920125, 0)"
17:36:12,"(9.8, 0)","(10.183587507920125, 0)"
17:36:13,"(5.8, 0)","(10.183587507920125, 0)"
17:36:14,"(3.0, 0)","(10.183587507920125, 0)"
17:36:15,"(4.9, 0)","(10.183587507920125, 0)"
17:36:16,"(3.0, 0)","(10.183587507920125, 0)"
17:36:17,"(4.0, 0)","(10.183587507920125, 0)"
17:36:18,"(5.8, 0)","(10.183587507920125, 0)"
17:36:19,"(6.800000000000001, 0)","(10.183587507920125, 0)"
17:36:20,"(6.9, 0)","(10.183587507920125, 0)"
17:36:21,"(3.0, 0)","(10.183587507920125, 0)"
17:36:22,"(4.0, 0)","(10.183587507920125, 0)"
17:36:23,"(4.0, 0)","(10.183587507920125, 0)"
17:36:24,"(4.9, 0)","(10.183587507920125, 0)"
17:36:25,"(5.9, 0)","(10.183587507920125, 0)"
17:36:26,"(6.9, 0)","(10.183587507920125, 0)"
17:36:27,"(5.8, 0)","(10.183587507920125, 0)"
17:36:29,"(5.9, 0)","(10.183587507920125, 0)"
17:36:30,"(3.0, 0)","(10.183587507920125, 0)"
17:36:31,"(4.0, 0)","(10.183587507920125, 0)"
17:36:32,"(4.9, 0)","(10.183587507920125, 0)"
17:36:33,"(3.0, 0)","(10.183587507920125, 0)"
17:36:34,"(3.9, 0)","(10.183587507920125, 0)"
17:36:35,"(4.9, 0)","(10.183587507920125, 0)"
17:36:36,"(4.0, 0)","(10.183587507920125, 0)"
17:36:37,"(8.8, 0)","(10.183587507920125, 0)"
17:36:38,"(5.9, 0)","(10.183587507920125, 0)"
17:36:39,"(3.0, 0)","(10.183587507920125, 0)"
17:36:40,"(5.0, 0)","(10.183587507920125, 0)"
17:36:41,"(5.8, 0)","(10.183587507920125, 0)"
17:36:42,"(3.0, 0)","(10.183587507920125, 0)"
17:36:43,"(4.9, 0)","(10.183587507920125, 0)"
17:36:44,"(7.9, 0)","(10.183587507920125, 0)"
17:36:45,"(7.9, 0)","(10.183587507920125, 0)"
17:36:46,"(3.0, 0)","(10.183587507920125, 0)"
17:36:47,"(4.9, 0)","(10.183587507920125, 0)"
17:36:48,"(4.0, 0)","(10.183587507920125, 0)"
17:36:49,"(3.0, 0)","(10.183587507920125, 0)"
